recall,precision
0.9963857772920651,0.9688932746318506
0.9963779711955036,0.9688930385079589
0.9963701650989423,0.9688928023804825
0.9963623590023809,0.9688925662494212
0.9963545529058194,0.968892330114775
0.9963545529058194,0.9688996849736213
0.996346746809258,0.9688994488894287
0.996346746809258,0.9689068039139775
0.996346746809258,0.9689141590501928
0.996346746809258,0.9689215142980772
0.9963389407126966,0.9689212783724285
0.9963389407126966,0.9689286337860304
0.9963389407126966,0.9689359893113082
0.9963311346161352,0.9689357534901729
0.9963233285195738,0.968935517665457
0.9963155224230124,0.9689352818371607
0.996307716326451,0.9689350460052838
0.9962999102298895,0.9689348101698261
0.9962999102298895,0.9689421660770411
0.9962921041333281,0.9689419302920567
0.9962921041333281,0.9689492863650166
0.9962842980367668,0.9689490506305088
0.9962764919402053,0.9689488148924217
0.9962686858436439,0.968948579150755
0.9962608797470824,0.9689483434055088
0.9962608797470824,0.9689556998064002
0.9962608797470824,0.9689630563189942
0.9962608797470824,0.9689704129432933
0.9962530736505211,0.9689701773566569
0.9962530736505211,0.9689775341467304
0.9962452675539596,0.9689772986105839
0.9962374614573982,0.9689770630708607
0.9962296553608369,0.968976827527561
0.9962218492642754,0.9689765919806844
0.996214043167714,0.968976356430231
0.9962062370711525,0.9689761208762006
0.9961984309745912,0.9689758853185932
0.9961906248780298,0.9689756497574087
0.9961828187814683,0.968975414192647
0.9961750126849069,0.968975178624308
0.9961672065883455,0.9689749430523918
0.9961594004917841,0.9689747074768981
0.9961515943952227,0.9689744718978268
0.9961437882986612,0.968974236315178
0.9961359822020999,0.9689740007289516
0.9961281761055384,0.9689737651391472
0.996120370008977,0.9689735295457652
0.996120370008977,0.9689808873668304
0.996120370008977,0.9689882452996386
0.996120370008977,0.9689956033441921
0.9961125639124156,0.9689953679094844
0.9961047578158542,0.9689951324712011
0.9960969517192928,0.968994897029342
0.9960891456227313,0.9689946615839073
0.99608133952617,0.9689944261348966
0.9960735334296085,0.9689941906823101
